name_en,name_cn,name_pinyin,code,state_code,country_code,continent_code
Lhasa,拉萨市,lhasa,540100,540000,CN,AS
Shigatse,日喀则市,shigatse,540200,540000,CN,AS
Chamdo,昌都市,chamdo,540300,540000,CN,AS
Nyingchi,林芝市,nyingchi,540400,540000,CN,AS
Shannan,山南市,shannan,540500,540000,CN,AS
Nagqu,那曲市,nagqu,540600,540000,CN,AS
Ngari,阿里地区,ngari,542500,540000,CN,AS
