name_en,name_cn,name_pinyin,code,state_code,country_code,continent_code
Guiyang,贵阳市,guiyang,520100,520000,CN,AS
Liupanshui,六盘水市,liupanshui,520200,520000,CN,AS
Zunyi,遵义市,zunyi,520300,520000,CN,AS
Anshun,安顺市,anshun,520400,520000,CN,AS
Bijie,毕节市,bijie,520500,520000,CN,AS
Tongren,铜仁市,tongren,520600,520000,CN,AS
Qianxinan,黔西南布依族苗族自治州,qianxinan,522300,520000,CN,AS
Qiandongnan,黔东南苗族侗族自治州,qiandongnan,522600,520000,CN,AS
Qiannan,黔南布依族苗族自治州,qiannan,522700,520000,CN,AS
