code,name,name_ascii,geonameid,iso_state_id,id
CN.07.3506,Zhangzhou Shi,Zhangzhou Shi,1785017,CN.07,3506
CN.07.3502,Xiamen Shi,Xiamen Shi,1790638,CN.07,3502
CN.07.3504,Sanming Shi,Sanming Shi,1796662,CN.07,3504
CN.07.3505,Quanzhou Shi,Quanzhou Shi,1797350,CN.07,3505
CN.07.3503,Putian Shi,Putian Shi,1798445,CN.07,3503
CN.07.3509,Ningde Shi,Ningde Shi,1799392,CN.07,3509
CN.07.3507,Nanping Shi,Nanping Shi,1799838,CN.07,3507
CN.07.3508,Longyan Shi,Longyan Shi,1802274,CN.07,3508
CN.07.3501,Fuzhou Shi,Fuzhou Shi,1810815,CN.07,3501
