name_en,name_cn,name_pinyin,code,state_code,country_code,continent_code
Yinchuan,银川市,yinchuan,640100,640000,CN,AS
Shizuishan,石嘴山市,shizuishan,640200,640000,CN,AS
Wuzhong,吴忠市,wuzhong,640300,640000,CN,AS
Guyuan,固原市,guyuan,640400,640000,CN,AS
Zhongwei,中卫市,zhongwei,640500,640000,CN,AS
