name_en,name_cn,name_pinyin,code,state_code,country_code,continent_code
Xian,西安市,xian,610100,610000,CN,AS
Tongchuan,铜川市,tongchuan,610200,610000,CN,AS
Baoji,宝鸡市,baoji,610300,610000,CN,AS
Xianyang,咸阳市,xianyang,610400,610000,CN,AS
Weinan,渭南市,weinan,610500,610000,CN,AS
Yanan,延安市,yanan,610600,610000,CN,AS
Hanzhong,汉中市,hanzhong,610700,610000,CN,AS
Yulin,榆林市,yulin,610800,610000,CN,AS
Ankang,安康市,ankang,610900,610000,CN,AS
Shangluo,商洛市,shangluo,611000,610000,CN,AS
