code,name,name_ascii,geonameid,iso_state_id,id
CN.06.6327,Yushu Zangzu Zizhizhou,Yushu Zangzu Zizhizhou,1279540,CN.06,6327
CN.06.6328,Haixi Mengguzu Zangzu Zizhizhou,Haixi Mengguzu Zangzu Zizhizhou,1281075,CN.06,6328
CN.06.6326,Golog Tibetan Autonomous Prefecture,Golog Tibetan Autonomous Prefecture,1281178,CN.06,6326
CN.06.6301,Xining Shi,Xining Shi,1788850,CN.06,6301
CN.06.6323,Huangnan Zangzu Zizhizhou,Huangnan Zangzu Zizhizhou,1807329,CN.06,6323
CN.06.6325,Hainan Zangzu Zizhizhou,Hainan Zangzu Zizhizhou,1809051,CN.06,6325
CN.06.6302,Haidong Diqu,Haidong Diqu,1809101,CN.06,6302
CN.06.6322,Haibei Tibetan Autonomous Prefecture,Haibei Tibetan Autonomous Prefecture,1809111,CN.06,6322
