code,name,name_ascii,geonameid,iso_state_id,id
CN.18.5203,Zunyi Shi,Zunyi Shi,1783620,CN.18,5203
CN.18.5206,Tongren Diqu,Tongren Diqu,1792591,CN.18,5206
CN.18.5223,Qianxinan Buyei and Miao Autonomous Prefecture,Qianxinan Buyei and Miao Autonomous Prefecture,1798226,CN.18,5223
CN.18.5227,Qiannan Bouyeizu Miaozu Zizhizhou,Qiannan Bouyeizu Miaozu Zizhizhou,1798280,CN.18,5227
CN.18.5226,Qiandongnan Miao and Dong Autonomous Prefecture,Qiandongnan Miao and Dong Autonomous Prefecture,1798360,CN.18,5226
CN.18.5202,Lupanshui Shi,Lupanshui Shi,1801764,CN.18,5202
CN.18.5201,Guiyang Shi,Guiyang Shi,1809458,CN.18,5201
CN.18.5205,Bijie Diqu,Bijie Diqu,1816372,CN.18,5205
CN.18.5204,Anshun Shi,Anshun Shi,1817965,CN.18,5204
