code,name,name_ascii,geonameid,iso_state_id,id
CN.21.6403,Wuzhong Shi,Wuzhong Shi,1786512,CN.21,6403
CN.21.6401,Yinchuan Shi,Yinchuan Shi,1786656,CN.21,6401
CN.21.6402,Shizuishan Shi,Shizuishan Shi,1794805,CN.21,6402
CN.21.6404,Guyuan Shi,Guyuan Shi,1809151,CN.21,6404
CN.21.6405,Zhongwei Shi,Zhongwei Shi,6643239,CN.21,6405
