code,name,name_ascii,geonameid,iso_state_id,id
CN.14.5402,Rikaze Diqu,Rikaze Diqu,1279714,CN.14,5402
CN.14.5405,Shannan Diqu,Shannan Diqu,1280019,CN.14,5405
CN.14.5403,Qamdo Shi,Qamdo Shi,1280280,CN.14,5403
CN.14.5404,Nyingchi Prefecture,Nyingchi Prefecture,1280390,CN.14,5404
CN.14.5425,Ngari Diqu,Ngari Diqu,1280456,CN.14,5425
CN.14.5406,Nagqu Shi,Nagqu Shi,1280515,CN.14,5406
CN.14.5401,Lhasa Shi,Lhasa Shi,1280735,CN.14,5401
