code,name,name_ascii,geonameid,iso,id,name_cn
SZ.04,Shiselweni,Shiselweni,934867,SZ,4,希塞卢韦尼区
SZ.03,Manzini Region,Manzini Region,934994,SZ,3,曼齐尼区
SZ.02,Lubombo Region,Lubombo Region,935042,SZ,2,卢邦博
SZ.01,Hhohho Region,Hhohho Region,935085,SZ,1,霍霍
