code,name,name_ascii,geonameid,iso,id,name_cn
TM.02,Balkan,Balkan,162152,TM,02,巴尔坎省
TM.01,Ahal,Ahal,162181,TM,01,阿哈尔省
TM.S,Ashgabat,Ashgabat,162182,TM,S,阿什哈巴德
TM.03,Daşoguz,Dasoguz,601465,TM,03,达绍古兹省
TM.05,Mary,Mary,1218666,TM,05,马雷省
TM.04,Lebap,Lebap,1219651,TM,04,列巴普省
