code,name,name_ascii,geonameid,iso,id,name_cn
BD.83,Rajshahi Division,Rajshahi Division,1337166,BD,83,拉杰沙希专区
BD.81,Dhaka Division,Dhaka Division,1337179,BD,81,达卡专区
BD.84,Chittagong,Chittagong,1337200,BD,84,吉大港專區
BD.82,Khulna Division,Khulna Division,1337210,BD,82,库尔纳专区
BD.85,Barisal Division,Barisal Division,1337229,BD,85,巴里萨尔专区
BD.86,Sylhet Division,Sylhet Division,1477362,BD,86,锡尔赫特专区
BD.87,Rangpur Division,Rangpur Division,7671048,BD,87,朗布尔专区
BD.H,Mymensingh Division,Mymensingh Division,11287936,BD,H,米门辛格专区
