code,name,name_ascii,geonameid,iso,id,name_cn
TK.N,Nukunonu,Nukunonu,4031091,TK,N,努库诺努环礁
TK.F,Fakaofo,Fakaofo,4031112,TK,F,法考福环礁
TK.A,Atafu,Atafu,4031116,TK,A,阿塔富环礁
