code,name,name_ascii,geonameid,iso,id,name_cn
NP.1,Koshi,Koshi,12095447,NP,1,
NP.2,Madhesh,Madhesh,12095448,NP,2,
NP.3,Bagmati Province,Bagmati Province,12095449,NP,3,
NP.4,Province 4,Province 4,12095450,NP,4,
NP.5,Lumbini Province,Lumbini Province,12095451,NP,5,
NP.6,Karnali Pradesh,Karnali Pradesh,12095452,NP,6,
NP.7,Sudurpashchim Pradesh,Sudurpashchim Pradesh,12095453,NP,7,
