code,name,name_ascii,geonameid,iso,id,name_cn
LK.36,Western Province,Western Province,1223421,LK,36,西部省
LK.35,Uva Province,Uva Province,1225265,LK,35,乌沃省
LK.34,Southern Province,Southern Province,1227618,LK,34,南部省
LK.33,Sabaragamuwa Province,Sabaragamuwa Province,1228435,LK,33,萨伯勒格穆沃省
LK.32,North Western Province,North Western Province,1232860,LK,32,西北省
LK.30,North Central Province,North Central Province,1232870,LK,30,北中省
LK.29,Central Province,Central Province,1249296,LK,29,中央省
LK.38,Northern Province,Northern Province,7671049,LK,38,北部省
LK.37,Eastern Province,Eastern Province,8133521,LK,37,东部省
